zip,full address
67475,"67475,Ramona,Kansas,KS,Marion,115,38.5777,-97.0759"
67483,"67483,Tampa,Kansas,KS,Marion,115,38.5534,-97.1774"
66403,"66403,Axtell,Kansas,KS,Marshall,117,39.8707,-96.2676"
66406,"66406,Beattie,Kansas,KS,Marshall,117,39.8988,-96.4286"
66411,"66411,Blue Rapids,Kansas,KS,Marshall,117,39.675,-96.6359"
66412,"66412,Bremen,Kansas,KS,Marshall,117,39.8775,-96.7458"
66427,"66427,Frankfort,Kansas,KS,Marshall,117,39.7333,-96.5223"
66438,"66438,Home,Kansas,KS,Marshall,117,39.8488,-96.5063"
66508,"66508,Marysville,Kansas,KS,Marshall,117,39.8428,-96.6422"
66518,"66518,Oketo,Kansas,KS,Marshall,117,39.9598,-96.6235"
66541,"66541,Summerfield,Kansas,KS,Marshall,117,39.9798,-96.3279"
66544,"66544,Vermillion,Kansas,KS,Marshall,117,39.6946,-96.278"
66548,"66548,Waterville,Kansas,KS,Marshall,117,39.6971,-96.7498"
67844,"67844,Fowler,Kansas,KS,Meade,119,37.3542,-100.1981"
67864,"67864,Meade,Kansas,KS,Meade,119,37.2821,-100.3364"
67869,"67869,Plains,Kansas,KS,Meade,119,37.2701,-100.5732"
66013,"66013,Bucyrus,Kansas,KS,Miami,121,38.7283,-94.6887"
66026,"66026,Fontana,Kansas,KS,Miami,121,38.4102,-94.8718"
66036,"66036,Hillsdale,Kansas,KS,Miami,121,38.6581,-94.8521"
66053,"66053,Louisburg,Kansas,KS,Miami,121,38.6073,-94.6829"
66064,"66064,Osawatomie,Kansas,KS,Miami,121,38.4888,-94.962"
66071,"66071,Paola,Kansas,KS,Miami,121,38.572,-94.8937"
67420,"67420,Beloit,Kansas,KS,Mitchell,123,39.4416,-98.1192"
67430,"67430,Cawker City,Kansas,KS,Mitchell,123,39.5115,-98.4335"
67446,"67446,Glen Elder,Kansas,KS,Mitchell,123,39.4958,-98.3155"
67452,"67452,Hunter,Kansas,KS,Mitchell,123,39.243,-98.4017"
67478,"67478,Simpson,Kansas,KS,Mitchell,123,39.3851,-97.9328"
67485,"67485,Tipton,Kansas,KS,Mitchell,123,39.3436,-98.4644"
67301,"67301,Independence,Kansas,KS,Montgomery,125,37.2292,-95.7165"
67333,"67333,Caney,Kansas,KS,Montgomery,125,37.0224,-95.9091"
67335,"67335,Cherryvale,Kansas,KS,Montgomery,125,37.2668,-95.559"
67337,"67337,Coffeyville,Kansas,KS,Montgomery,125,37.0441,-95.6328"
67340,"67340,Dearing,Kansas,KS,Montgomery,125,37.0596,-95.7131"
67344,"67344,Elk City,Kansas,KS,Montgomery,125,37.3146,-95.9135"
67347,"67347,Havana,Kansas,KS,Montgomery,125,37.0917,-95.9414"
67351,"67351,Liberty,Kansas,KS,Montgomery,125,37.1576,-95.6017"
67363,"67363,Sycamore,Kansas,KS,Montgomery,125,37.3281,-95.717"
67364,"67364,Tyro,Kansas,KS,Montgomery,125,37.037,-95.8237"
66838,"66838,Burdick,Kansas,KS,Morris,127,38.5674,-96.8396"
66846,"66846,Council Grove,Kansas,KS,Morris,127,38.6959,-96.5469"
66849,"66849,Dwight,Kansas,KS,Morris,127,38.8389,-96.5802"
66872,"66872,White City,Kansas,KS,Morris,127,38.789,-96.7637"
66873,"66873,Wilsey,Kansas,KS,Morris,127,38.6361,-96.6753"
67950,"67950,Elkhart,Kansas,KS,Morton,129,37.0154,-101.9012"
67953,"67953,Richfield,Kansas,KS,Morton,129,37.2834,-101.7004"
67954,"67954,Rolla,Kansas,KS,Morton,129,37.1089,-101.6447"
66404,"66404,Baileyville,Kansas,KS,Nemaha,131,39.8816,-96.1801"
66408,"66408,Bern,Kansas,KS,Nemaha,131,39.9571,-95.961"
66415,"66415,Centralia,Kansas,KS,Nemaha,131,39.7381,-96.1486"
66417,"66417,Corning,Kansas,KS,Nemaha,131,39.6572,-96.0294"
66428,"66428,Goff,Kansas,KS,Nemaha,131,39.6654,-95.9574"
66522,"66522,Oneida,Kansas,KS,Nemaha,131,39.8639,-95.9392"
66534,"66534,Sabetha,Kansas,KS,Nemaha,131,39.8993,-95.8113"
66538,"66538,Seneca,Kansas,KS,Nemaha,131,39.8473,-96.0316"
66550,"66550,Wetmore,Kansas,KS,Nemaha,131,39.6428,-95.8231"
66720,"66720,Chanute,Kansas,KS,Neosho,133,37.6749,-95.457"
66733,"66733,Erie,Kansas,KS,Neosho,133,37.6044,-95.2514"
66740,"66740,Galesburg,Kansas,KS,Neosho,133,37.4724,-95.3707"
66771,"66771,Saint Paul,Kansas,KS,Neosho,133,37.518,-95.1688"
66775,"66775,Stark,Kansas,KS,Neosho,133,37.6811,-95.1388"
66776,"66776,Thayer,Kansas,KS,Neosho,133,37.4527,-95.4671"
67515,"67515,Arnold,Kansas,KS,Ness,135,38.6403,-100.0462"
67516,"67516,Bazine,Kansas,KS,Ness,135,38.4565,-99.7016"
67518,"67518,Beeler,Kansas,KS,Ness,135,38.4445,-100.1949"
67521,"67521,Brownell,Kansas,KS,Ness,135,38.6239,-99.7328"
67560,"67560,Ness City,Kansas,KS,Ness,135,38.4388,-99.9029"
67572,"67572,Ransom,Kansas,KS,Ness,135,38.64,-99.9267"
67584,"67584,Utica,Kansas,KS,Ness,135,38.6411,-100.138"
67622,"67622,Almena,Kansas,KS,Norton,137,39.8891,-99.7042"
67629,"67629,Clayton,Kansas,KS,Norton,137,39.7375,-100.1776"
67645,"67645,Lenora,Kansas,KS,Norton,137,39.6105,-100.0028"
67654,"67654,Norton,Kansas,KS,Norton,137,39.8407,-99.8878"
66413,"66413,Burlingame,Kansas,KS,Osage,139,38.7634,-95.84"
66414,"66414,Carbondale,Kansas,KS,Osage,139,38.8206,-95.6871"
66451,"66451,Lyndon,Kansas,KS,Osage,139,38.6356,-95.6802"
66510,"66510,Melvern,Kansas,KS,Osage,139,38.5027,-95.629"
66523,"66523,Osage City,Kansas,KS,Osage,139,38.6269,-95.8303"
66524,"66524,Overbrook,Kansas,KS,Osage,139,38.7922,-95.5616"
66528,"66528,Quenemo,Kansas,KS,Osage,139,38.5785,-95.5362"
66537,"66537,Scranton,Kansas,KS,Osage,139,38.788,-95.748"
66543,"66543,Vassar,Kansas,KS,Osage,139,38.6419,-95.6012"
67437,"67437,Downs,Kansas,KS,Osborne,141,39.5028,-98.5441"
67473,"67473,Osborne,Kansas,KS,Osborne,141,39.4194,-98.6961"
67474,"67474,Portis,Kansas,KS,Osborne,141,39.5455,-98.6904"
67623,"67623,Alton,Kansas,KS,Osborne,141,39.4514,-98.9539"
67651,"67651,Natoma,Kansas,KS,Osborne,141,39.2013,-98.9829"
67422,"67422,Bennington,Kansas,KS,Ottawa,143,39.0224,-97.6031"
67436,"67436,Delphos,Kansas,KS,Ottawa,143,39.2731,-97.7717"
67467,"67467,Minneapolis,Kansas,KS,Ottawa,143,39.1295,-97.6688"
67484,"67484,Tescott,Kansas,KS,Ottawa,143,38.9916,-97.8319"
67523,"67523,Burdett,Kansas,KS,Pawnee,145,38.2104,-99.5275"
67529,"67529,Garfield,Kansas,KS,Pawnee,145,38.0649,-99.2374"
67550,"67550,Larned,Kansas,KS,Pawnee,145,38.1946,-99.101"
67574,"67574,Rozel,Kansas,KS,Pawnee,145,38.2148,-99.4048"
67621,"67621,Agra,Kansas,KS,Phillips,147,39.8037,-99.1255"
67639,"67639,Glade,Kansas,KS,Phillips,147,39.6704,-99.2996"
67644,"67644,Kirwin,Kansas,KS,Phillips,147,39.6717,-99.1204"
67646,"67646,Logan,Kansas,KS,Phillips,147,39.6611,-99.5687"
67647,"67647,Long Island,Kansas,KS,Phillips,147,39.9517,-99.5391"
67661,"67661,Phillipsburg,Kansas,KS,Phillips,147,39.7623,-99.3328"
67664,"67664,Prairie View,Kansas,KS,Phillips,147,39.837,-99.5683"
66407,"66407,Belvue,Kansas,KS,Pottawatomie,149,39.2273,-96.1866"
66422,"66422,Emmett,Kansas,KS,Pottawatomie,149,39.3048,-96.0593"
66426,"66426,Fostoria,Kansas,KS,Pottawatomie,149,39.4398,-96.5068"
66432,"66432,Havensville,Kansas,KS,Pottawatomie,149,39.4942,-96.0769"
66520,"66520,Olsburg,Kansas,KS,Pottawatomie,149,39.4125,-96.6002"
66521,"66521,Onaga,Kansas,KS,Pottawatomie,149,39.4889,-96.17"
66535,"66535,Saint George,Kansas,KS,Pottawatomie,149,39.2108,-96.4345"
66536,"66536,Saint Marys,Kansas,KS,Pottawatomie,149,39.1987,-96.0683"
66547,"66547,Wamego,Kansas,KS,Pottawatomie,149,39.21,-96.3153"
66549,"66549,Westmoreland,Kansas,KS,Pottawatomie,149,39.4138,-96.4374"
67021,"67021,Byers,Kansas,KS,Pratt,151,37.7847,-98.9017"
67028,"67028,Coats,Kansas,KS,Pratt,151,37.5125,-98.8504"
67066,"67066,Iuka,Kansas,KS,Pratt,151,37.7397,-98.7361"
67124,"67124,Pratt,Kansas,KS,Pratt,151,37.6502,-98.73"
67134,"67134,Sawyer,Kansas,KS,Pratt,151,37.5101,-98.6642"
67730,"67730,Atwood,Kansas,KS,Rawlins,153,39.7926,-101.0318"
67739,"67739,Herndon,Kansas,KS,Rawlins,153,39.9036,-100.8139"
67744,"67744,Ludell,Kansas,KS,Rawlins,153,39.863,-100.9604"
67745,"67745,Mc Donald,Kansas,KS,Rawlins,153,39.7923,-101.3227"
67501,"67501,Hutchinson,Kansas,KS,Reno,155,38.055,-97.9311"
67502,"67502,Hutchinson,Kansas,KS,Reno,155,38.1156,-97.8937"
67504,"67504,Hutchinson,Kansas,KS,Reno,155,37.9532,-98.0859"
67505,"67505,South Hutchinson,Kansas,KS,Reno,155,38.0282,-97.9431"
67510,"67510,Abbyville,Kansas,KS,Reno,155,37.9626,-98.2071"
67514,"67514,Arlington,Kansas,KS,Reno,155,37.8598,-98.159"
67522,"67522,Buhler,Kansas,KS,Reno,155,38.1309,-97.7691"
67543,"67543,Haven,Kansas,KS,Reno,155,37.8989,-97.7828"
67561,"67561,Nickerson,Kansas,KS,Reno,155,38.1412,-98.0674"
67566,"67566,Partridge,Kansas,KS,Reno,155,37.9671,-98.0798"
67568,"67568,Plevna,Kansas,KS,Reno,155,37.9658,-98.2988"
67570,"67570,Pretty Prairie,Kansas,KS,Reno,155,37.7783,-97.9886"
67581,"67581,Sylvia,Kansas,KS,Reno,155,37.9557,-98.4068"
67583,"67583,Turon,Kansas,KS,Reno,155,37.8224,-98.3591"
67585,"67585,Yoder,Kansas,KS,Reno,155,37.9412,-97.8711"
66930,"66930,Agenda,Kansas,KS,Republic,157,39.7044,-97.4465"
66935,"66935,Belleville,Kansas,KS,Republic,157,39.8241,-97.629"
66939,"66939,Courtland,Kansas,KS,Republic,157,39.7851,-97.89"
66940,"66940,Cuba,Kansas,KS,Republic,157,39.7975,-97.4496"
66959,"66959,Munden,Kansas,KS,Republic,157,39.9272,-97.5403"
66960,"66960,Narka,Kansas,KS,Republic,157,39.9582,-97.4243"
66961,"66961,Norway,Kansas,KS,Republic,157,39.8279,-97.6509"
66964,"66964,Republic,Kansas,KS,Republic,157,39.9376,-97.8435"
66966,"66966,Scandia,Kansas,KS,Republic,157,39.7939,-97.7786"
67427,"67427,Bushton,Kansas,KS,Rice,159,38.5018,-98.4016"
67444,"67444,Geneseo,Kansas,KS,Rice,159,38.5037,-98.1858"
67457,"67457,Little River,Kansas,KS,Rice,159,38.4079,-98.0113"
67512,"67512,Alden,Kansas,KS,Rice,159,38.2343,-98.3112"
67524,"67524,Chase,Kansas,KS,Rice,159,38.3635,-98.3556"
67554,"67554,Lyons,Kansas,KS,Rice,159,38.3349,-98.1831"
67573,"67573,Raymond,Kansas,KS,Rice,159,38.2877,-98.4119"
67579,"67579,Sterling,Kansas,KS,Rice,159,38.2126,-98.2055"
66449,"66449,Leonardville,Kansas,KS,Riley,161,39.3644,-96.8589"
66502,"66502,Manhattan,Kansas,KS,Riley,161,39.1938,-96.5858"
66503,"66503,Manhattan,Kansas,KS,Riley,161,39.2458,-96.6336"
66505,"66505,Manhattan,Kansas,KS,Riley,161,39.3049,-96.6753"
66506,"66506,Manhattan,Kansas,KS,Riley,161,39.196,-96.5839"
66517,"66517,Ogden,Kansas,KS,Riley,161,39.1153,-96.7101"
66531,"66531,Riley,Kansas,KS,Riley,161,39.3005,-96.8222"
66554,"66554,Randolph,Kansas,KS,Riley,161,39.4879,-96.7828"
67632,"67632,Damar,Kansas,KS,Rooks,163,39.3242,-99.5811"
67657,"67657,Palco,Kansas,KS,Rooks,163,39.2531,-99.5593"
67663,"67663,Plainville,Kansas,KS,Rooks,163,39.2308,-99.3008"
67669,"67669,Stockton,Kansas,KS,Rooks,163,39.4376,-99.2871"
67675,"67675,Woodston,Kansas,KS,Rooks,163,39.4431,-99.1037"
67513,"67513,Alexander,Kansas,KS,Rush,165,38.457,-99.5378"
67520,"67520,Bison,Kansas,KS,Rush,165,38.5193,-99.1986"
67548,"67548,La Crosse,Kansas,KS,Rush,165,38.5311,-99.3097"
67553,"67553,Liebenthal,Kansas,KS,Rush,165,38.6557,-99.3203"
67556,"67556,Mc Cracken,Kansas,KS,Rush,165,38.5957,-99.554"
67559,"67559,Nekoma,Kansas,KS,Rush,165,38.4372,-99.4234"
67565,"67565,Otis,Kansas,KS,Rush,165,38.5353,-99.0534"
67575,"67575,Rush Center,Kansas,KS,Rush,165,38.4533,-99.3079"
67626,"67626,Bunker Hill,Kansas,KS,Russell,167,38.8758,-98.704"
67634,"67634,Dorrance,Kansas,KS,Russell,167,38.8348,-98.5695"
67640,"67640,Gorham,Kansas,KS,Russell,167,38.8722,-99.0112"
67648,"67648,Lucas,Kansas,KS,Russell,167,39.0581,-98.5352"
67649,"67649,Luray,Kansas,KS,Russell,167,39.1039,-98.6851"
67658,"67658,Paradise,Kansas,KS,Russell,167,39.0756,-98.9207"
67665,"67665,Russell,Kansas,KS,Russell,167,38.8806,-98.8595"
67673,"67673,Waldo,Kansas,KS,Russell,167,39.0877,-98.7785"
67401,"67401,Salina,Kansas,KS,Saline,169,38.8237,-97.6421"
67402,"67402,Salina,Kansas,KS,Saline,169,38.8403,-97.6114"
67416,"67416,Assaria,Kansas,KS,Saline,169,38.6676,-97.6203"
67425,"67425,Brookville,Kansas,KS,Saline,169,38.7858,-97.863"
67442,"67442,Falun,Kansas,KS,Saline,169,38.6648,-97.7554"
67448,"67448,Gypsum,Kansas,KS,Saline,169,38.7047,-97.4338"
67470,"67470,New Cambria,Kansas,KS,Saline,169,38.896,-97.523"
67871,"67871,Scott City,Kansas,KS,Scott,171,38.4823,-100.9064"
67001,"67001,Andale,Kansas,KS,Sedgwick,173,37.7797,-97.6366"
67016,"67016,Bentley,Kansas,KS,Sedgwick,173,37.8866,-97.5166"
67025,"67025,Cheney,Kansas,KS,Sedgwick,173,37.6353,-97.7686"
67026,"67026,Clearwater,Kansas,KS,Sedgwick,173,37.5076,-97.5082"
67030,"67030,Colwich,Kansas,KS,Sedgwick,173,37.7782,-97.5405"
67037,"67037,Derby,Kansas,KS,Sedgwick,173,37.553,-97.2549"
67050,"67050,Garden Plain,Kansas,KS,Sedgwick,173,37.6767,-97.66"
67052,"67052,Goddard,Kansas,KS,Sedgwick,173,37.6597,-97.5753"
67055,"67055,Greenwich,Kansas,KS,Sedgwick,173,37.7833,-97.2054"
67060,"67060,Haysville,Kansas,KS,Sedgwick,173,37.5647,-97.3553"
67067,"67067,Kechi,Kansas,KS,Sedgwick,173,37.7934,-97.2737"
67101,"67101,Maize,Kansas,KS,Sedgwick,173,37.7747,-97.4689"
67108,"67108,Mount Hope,Kansas,KS,Sedgwick,173,37.8684,-97.6591"
67120,"67120,Peck,Kansas,KS,Sedgwick,173,37.5054,-97.3408"
67147,"67147,Valley Center,Kansas,KS,Sedgwick,173,37.8616,-97.2621"
67149,"67149,Viola,Kansas,KS,Sedgwick,173,37.5696,-97.6306"
67201,"67201,Wichita,Kansas,KS,Sedgwick,173,37.6922,-97.3375"
67202,"67202,Wichita,Kansas,KS,Sedgwick,173,37.6899,-97.3355"
67203,"67203,Wichita,Kansas,KS,Sedgwick,173,37.7048,-97.3638"
67204,"67204,Wichita,Kansas,KS,Sedgwick,173,37.7488,-97.3566"
67205,"67205,Wichita,Kansas,KS,Sedgwick,173,37.7639,-97.4269"
67206,"67206,Wichita,Kansas,KS,Sedgwick,173,37.7038,-97.2253"
67207,"67207,Wichita,Kansas,KS,Sedgwick,173,37.671,-97.2179"
67208,"67208,Wichita,Kansas,KS,Sedgwick,173,37.7024,-97.2811"
67209,"67209,Wichita,Kansas,KS,Sedgwick,173,37.6779,-97.4235"
67210,"67210,Wichita,Kansas,KS,Sedgwick,173,37.6379,-97.2613"
67211,"67211,Wichita,Kansas,KS,Sedgwick,173,37.6662,-97.3165"
67212,"67212,Wichita,Kansas,KS,Sedgwick,173,37.7007,-97.4383"
67213,"67213,Wichita,Kansas,KS,Sedgwick,173,37.668,-97.3591"
67214,"67214,Wichita,Kansas,KS,Sedgwick,173,37.7051,-97.3133"
67215,"67215,Wichita,Kansas,KS,Sedgwick,173,37.6333,-97.425"
67216,"67216,Wichita,Kansas,KS,Sedgwick,173,37.6223,-97.3136"
67217,"67217,Wichita,Kansas,KS,Sedgwick,173,37.6266,-97.3581"
67218,"67218,Wichita,Kansas,KS,Sedgwick,173,37.669,-97.2802"
67219,"67219,Wichita,Kansas,KS,Sedgwick,173,37.7719,-97.3175"
67220,"67220,Wichita,Kansas,KS,Sedgwick,173,37.7667,-97.2805"
67221,"67221,Mcconnell Afb,Kansas,KS,Sedgwick,173,37.6066,-97.2979"
67223,"67223,Wichita,Kansas,KS,Sedgwick,173,37.7367,-97.499"
67226,"67226,Wichita,Kansas,KS,Sedgwick,173,37.7379,-97.2479"
67227,"67227,Wichita,Kansas,KS,Sedgwick,173,37.6281,-97.4916"
67228,"67228,Wichita,Kansas,KS,Sedgwick,173,37.7742,-97.1711"
67230,"67230,Wichita,Kansas,KS,Sedgwick,173,37.6808,-97.1558"
67232,"67232,Wichita,Kansas,KS,Sedgwick,173,37.6395,-97.1714"
67235,"67235,Wichita,Kansas,KS,Sedgwick,173,37.7149,-97.499"
67260,"67260,Wichita,Kansas,KS,Sedgwick,173,37.7194,-97.2936"
67275,"67275,Wichita,Kansas,KS,Sedgwick,173,37.6936,-97.4804"
67276,"67276,Wichita,Kansas,KS,Sedgwick,173,37.6936,-97.4804"
67277,"67277,Wichita,Kansas,KS,Sedgwick,173,37.6936,-97.4804"
67278,"67278,Wichita,Kansas,KS,Sedgwick,173,37.6922,-97.3375"
67859,"67859,Kismet,Kansas,KS,Seward,175,37.2042,-100.7014"
67901,"67901,Liberal,Kansas,KS,Seward,175,37.0438,-100.9286"
67905,"67905,Liberal,Kansas,KS,Seward,175,37.0216,-100.938"
66402,"66402,Auburn,Kansas,KS,Shawnee,177,38.9167,-95.8199"
66409,"66409,Berryton,Kansas,KS,Shawnee,177,38.9442,-95.5825"
66420,"66420,Dover,Kansas,KS,Shawnee,177,38.9645,-95.9172"
66533,"66533,Rossville,Kansas,KS,Shawnee,177,39.1451,-95.9553"
66539,"66539,Silver Lake,Kansas,KS,Shawnee,177,39.1102,-95.8552"
66542,"66542,Tecumseh,Kansas,KS,Shawnee,177,39.0217,-95.5379"
66546,"66546,Wakarusa,Kansas,KS,Shawnee,177,38.9045,-95.7015"
66601,"66601,Topeka,Kansas,KS,Shawnee,177,39.0483,-95.678"
66603,"66603,Topeka,Kansas,KS,Shawnee,177,39.0553,-95.6802"
66604,"66604,Topeka,Kansas,KS,Shawnee,177,39.0405,-95.7178"
66605,"66605,Topeka,Kansas,KS,Shawnee,177,39.0151,-95.6439"
66606,"66606,Topeka,Kansas,KS,Shawnee,177,39.0583,-95.7095"
66607,"66607,Topeka,Kansas,KS,Shawnee,177,39.0421,-95.6449"
66608,"66608,Topeka,Kansas,KS,Shawnee,177,39.0858,-95.6867"
66609,"66609,Topeka,Kansas,KS,Shawnee,177,38.9919,-95.6681"
66610,"66610,Topeka,Kansas,KS,Shawnee,177,38.9822,-95.7461"
66611,"66611,Topeka,Kansas,KS,Shawnee,177,39.0142,-95.6981"
66612,"66612,Topeka,Kansas,KS,Shawnee,177,39.0427,-95.6818"
66614,"66614,Topeka,Kansas,KS,Shawnee,177,39.0154,-95.7469"
66615,"66615,Topeka,Kansas,KS,Shawnee,177,39.0446,-95.7906"
66616,"66616,Topeka,Kansas,KS,Shawnee,177,39.0645,-95.6413"
66617,"66617,Topeka,Kansas,KS,Shawnee,177,39.1271,-95.6384"
66618,"66618,Topeka,Kansas,KS,Shawnee,177,39.1329,-95.7023"
66619,"66619,Topeka,Kansas,KS,Shawnee,177,38.9536,-95.7236"
66620,"66620,Topeka,Kansas,KS,Shawnee,177,39.0429,-95.7697"
66621,"66621,Topeka,Kansas,KS,Shawnee,177,39.0333,-95.7015"
66622,"66622,Topeka,Kansas,KS,Shawnee,177,39.0429,-95.7697"
66624,"66624,Topeka,Kansas,KS,Shawnee,177,39.0429,-95.7697"
66625,"66625,Topeka,Kansas,KS,Shawnee,177,39.0483,-95.678"
66626,"66626,Topeka,Kansas,KS,Shawnee,177,39.0483,-95.678"
66629,"66629,Topeka,Kansas,KS,Shawnee,177,39.0483,-95.678"
66636,"66636,Topeka,Kansas,KS,Shawnee,177,39.0483,-95.678"
66647,"66647,Topeka,Kansas,KS,Shawnee,177,39.0429,-95.7697"
66667,"66667,Topeka,Kansas,KS,Shawnee,177,39.0429,-95.7697"
66675,"66675,Topeka,Kansas,KS,Shawnee,177,39.0429,-95.7697"
66683,"66683,Topeka,Kansas,KS,Shawnee,177,39.0483,-95.678"
66699,"66699,Topeka,Kansas,KS,Shawnee,177,39.0483,-95.678"
67740,"67740,Hoxie,Kansas,KS,Sheridan,179,39.3322,-100.4758"
67757,"67757,Selden,Kansas,KS,Sheridan,179,39.5216,-100.5257"
67733,"67733,Edson,Kansas,KS,Sherman,181,39.3579,-101.521"
67735,"67735,Goodland,Kansas,KS,Sherman,181,39.3491,-101.7164"
67741,"67741,Kanorado,Kansas,KS,Sherman,181,39.3438,-102.0015"
66932,"66932,Athol,Kansas,KS,Smith,183,39.7719,-98.9077"
66951,"66951,Kensington,Kansas,KS,Smith,183,39.7692,-99.0308"
66952,"66952,Lebanon,Kansas,KS,Smith,183,39.8077,-98.556"
66967,"66967,Smith Center,Kansas,KS,Smith,183,39.8042,-98.7842"
67628,"67628,Cedar,Kansas,KS,Smith,183,39.6602,-98.9369"
67638,"67638,Gaylord,Kansas,KS,Smith,183,39.6439,-98.8476"
67545,"67545,Hudson,Kansas,KS,Stafford,185,38.1485,-98.6408"
67557,"67557,Macksville,Kansas,KS,Stafford,185,37.9433,-98.9481"
67576,"67576,St John,Kansas,KS,Stafford,185,38.0022,-98.7601"
67578,"67578,Stafford,Kansas,KS,Stafford,185,37.9554,-98.5929"
67855,"67855,Johnson,Kansas,KS,Stanton,187,37.5694,-101.7194"
67862,"67862,Manter,Kansas,KS,Stanton,187,37.5451,-101.9109"
67951,"67951,Hugoton,Kansas,KS,Stevens,189,37.1682,-101.3346"
67952,"67952,Moscow,Kansas,KS,Stevens,189,37.3172,-101.2427"
67004,"67004,Argonia,Kansas,KS,Sumner,191,37.284,-97.7557"
67013,"67013,Belle Plaine,Kansas,KS,Sumner,191,37.4052,-97.2852"
67022,"67022,Caldwell,Kansas,KS,Sumner,191,37.0452,-97.6247"
67031,"67031,Conway Springs,Kansas,KS,Sumner,191,37.3903,-97.6284"
67051,"67051,Geuda Springs,Kansas,KS,Sumner,191,37.0809,-97.1795"
67103,"67103,Mayfield,Kansas,KS,Sumner,191,37.2518,-97.5416"
67105,"67105,Milan,Kansas,KS,Sumner,191,37.2578,-97.6521"
67106,"67106,Milton,Kansas,KS,Sumner,191,37.4401,-97.7592"
67110,"67110,Mulvane,Kansas,KS,Sumner,191,37.4764,-97.232"
67119,"67119,Oxford,Kansas,KS,Sumner,191,37.2653,-97.1761"
67140,"67140,South Haven,Kansas,KS,Sumner,191,37.05,-97.4042"
67152,"67152,Wellington,Kansas,KS,Sumner,191,37.2778,-97.391"
67701,"67701,Colby,Kansas,KS,Thomas,193,39.383,-101.0442"
67732,"67732,Brewster,Kansas,KS,Thomas,193,39.3655,-101.373"
67734,"67734,Gem,Kansas,KS,Thomas,193,39.4296,-100.8948"
67743,"67743,Levant,Kansas,KS,Thomas,193,39.3841,-101.2096"
67753,"67753,Rexford,Kansas,KS,Thomas,193,39.4267,-100.7461"
67631,"67631,Collyer,Kansas,KS,Trego,195,39.0038,-100.0862"
67656,"67656,Ogallah,Kansas,KS,Trego,195,38.9914,-99.7323"
67672,"67672,Wakeeney,Kansas,KS,Trego,195,39.025,-99.8796"
66401,"66401,Alma,Kansas,KS,Wabaunsee,197,39.0092,-96.2923"
66423,"66423,Eskridge,Kansas,KS,Wabaunsee,197,38.8514,-96.1016"
66431,"66431,Harveyville,Kansas,KS,Wabaunsee,197,38.79,-95.9617"
66501,"66501,Mc Farland,Kansas,KS,Wabaunsee,197,39.0535,-96.2379"
66507,"66507,Maple Hill,Kansas,KS,Wabaunsee,197,39.0447,-96.0397"
66526,"66526,Paxico,Kansas,KS,Wabaunsee,197,39.0803,-96.1818"
66834,"66834,Alta Vista,Kansas,KS,Wabaunsee,197,38.8636,-96.48"
67758,"67758,Sharon Springs,Kansas,KS,Wallace,199,38.8857,-101.7431"
67761,"67761,Wallace,Kansas,KS,Wallace,199,38.8747,-101.5735"
67762,"67762,Weskan,Kansas,KS,Wallace,199,38.8649,-101.9512"
66933,"66933,Barnes,Kansas,KS,Washington,201,39.6841,-96.8676"
66937,"66937,Clifton,Kansas,KS,Washington,201,39.6201,-97.2611"
66943,"66943,Greenleaf,Kansas,KS,Washington,201,39.7061,-96.9775"
66944,"66944,Haddam,Kansas,KS,Washington,201,39.852,-97.3081"
66945,"66945,Hanover,Kansas,KS,Washington,201,39.8927,-96.8689"
66946,"66946,Hollenberg,Kansas,KS,Washington,201,39.96,-96.9735"
66953,"66953,Linn,Kansas,KS,Washington,201,39.6847,-97.0854"
66955,"66955,Mahaska,Kansas,KS,Washington,201,39.9845,-97.3453"
66958,"66958,Morrowville,Kansas,KS,Washington,201,39.8616,-97.1825"
66962,"66962,Palmer,Kansas,KS,Washington,201,39.6192,-97.1122"
66968,"66968,Washington,Kansas,KS,Washington,201,39.8223,-97.0484"
67861,"67861,Leoti,Kansas,KS,Wichita,203,38.4987,-101.3589"
67863,"67863,Marienthal,Kansas,KS,Wichita,203,38.4875,-101.2129"
66710,"66710,Altoona,Kansas,KS,Wilson,205,37.5197,-95.6483"
66714,"66714,Benedict,Kansas,KS,Wilson,205,37.6118,-95.7038"
66717,"66717,Buffalo,Kansas,KS,Wilson,205,37.7011,-95.7014"
66736,"66736,Fredonia,Kansas,KS,Wilson,205,37.5717,-95.7484"
66757,"66757,Neodesha,Kansas,KS,Wilson,205,37.4257,-95.6765"
66759,"66759,New Albany,Kansas,KS,Wilson,205,37.569,-95.9379"
66758,"66758,Neosho Falls,Kansas,KS,Woodson,207,37.9669,-95.5497"
66761,"66761,Piqua,Kansas,KS,Woodson,207,37.9228,-95.5353"
66777,"66777,Toronto,Kansas,KS,Woodson,207,37.7953,-95.9368"
66783,"66783,Yates Center,Kansas,KS,Woodson,207,37.8801,-95.7289"
66012,"66012,Bonner Springs,Kansas,KS,Wyandotte,209,39.0672,-94.9227"
66101,"66101,Kansas City,Kansas,KS,Wyandotte,209,39.1157,-94.6271"
66102,"66102,Kansas City,Kansas,KS,Wyandotte,209,39.1132,-94.6693"
66103,"66103,Kansas City,Kansas,KS,Wyandotte,209,39.0668,-94.6282"
66104,"66104,Kansas City,Kansas,KS,Wyandotte,209,39.1375,-94.6792"
